original,suggested_normal
-0.000766261683045351,-3.068173785452089e-05
-0.0004400642601939887,-4.547867108854887e-05
0.00027797532228838003,-5.350220545196529e-05
0.0012615269481193487,-5.259665474915573e-05
0.002180237733724146,-4.220268486783241e-05
0.0025442696941175257,-2.4390709941115473e-05
0.0018533968081250907,-4.5381316247410574e-06
-0.00016208490906834968,1.8190437700603955e-05
-0.0032740546467225685,2.595602764863294e-05
-0.006579377580553229,3.966965714596248e-06
-0.008552833099004398,-3.767184489235374e-05
-0.0074386628519672975,-8.94901799690096e-05
-0.001986657075004634,-0.000146041634875334
0.007625169882602904,-0.0001888735685013316
0.019018516936215372,-6.805295180992426e-05
0.027444952028400093,5.651650876233937e-05
0.026624903510513914,0.0001897117201050906
0.010728324529607283,0.00024551148336035057
-0.02286547259450886,-2.4395626631586514e-05
-0.07097781774039807,-6.590485905678945e-05
-0.12356559403409925,-0.00019201526143354527
0.03459357165109506,-0.0002694153212074491
0.019128301156246825,-0.00021730853337289074
0.03929863781641477,6.029527428431295e-06
0.09158067257075968,-8.403640484400819e-05
0.1564178173385743,-0.00018232865489163899
0.00029376744663596753,0.0011111532556134663
-0.016361655850016834,-0.00012208815466729561
-0.1271359297254047,-0.0004754987481225721
-0.14712735960195483,-0.000330897241889349
-0.06437089532969942,0.00021040078270901483
-0.03863411432066994,-0.0006840605606695646
-0.008683784454465483,0.0006384111868879905
0.09365583289306574,0.0007881449842975817
0.12656271868096786,-0.00012846789317056472
0.1233211590761735,-0.0017812856423483384
0.08390095334631303,-0.0004344891389239064
-0.024485440355585922,0.0010358871598878199
-0.058139611236028794,0.0002677088468705737
-0.08193615630098378,0.00037149243032480526
-0.15331988156983845,0.0012905343300922063
-0.10995978200151804,-0.00046826301473956006
0.035674660405178714,-0.0019152413472025495
0.09405372889197977,-0.0006413691203693048
0.09053772019152462,0.00022130997161595758
0.055126146421784795,0.0005760603281720929
0.01364490209557442,0.0005317852644025163
-0.017344523475648493,0.00026973547663415213
-0.03147778654270657,1.0469451431817127e-05
-0.030384978613146197,-0.00019073439325998257
