original,suggested_normal
-0.000766261683045351,-3.0685703069515043e-05
-0.0004400642601939887,-4.548278597768643e-05
0.00027797532228838003,-5.350645615736392e-05
0.0012615269481193487,-5.260098000139102e-05
0.002180237733724146,-4.220697044389229e-05
0.0025442696941175257,-2.4394806419832126e-05
0.0018533968081250907,-4.541901292529097e-06
-0.00016208490906834968,1.8187051820677497e-05
-0.0032740546467225685,2.5952933373557526e-05
-0.006579377580553229,3.9638885780739775e-06
-0.008552833099004398,-3.7675324339052856e-05
-0.0074386628519672975,-8.949450036107416e-05
-0.001986657075004634,-0.00014604705654031283
0.007625169882602904,-0.00018887996545020606
0.019018516936215372,-6.805969095171431e-05
0.027444952028400093,5.6510877133917845e-05
0.026624903510513914,0.00018970838150305142
0.010728324529607283,0.0002455112039704176
-0.02286547259450886,-2.4393462450547245e-05
-0.07097781774039807,-6.590184675076417e-05
-0.12356559403409925,-0.0001920145756643448
0.03459357165109506,-0.0002694201091834102
0.019128301156246825,-0.0002173208621261621
0.03929863781641477,6.010615370498365e-06
0.09158067257075968,-8.405772297982462e-05
0.1564178173385743,-0.00018234504387992678
0.00029376744663596753,0.0011111500084779373
-0.016361655850016834,-0.00012207298587361588
-0.1271359297254047,-0.00047546691650621274
-0.14712735960195483,-0.00033085985013998437
-0.06437089532969942,0.00021042484757140075
-0.03863411432066994,-0.0006840695593793415
-0.008683784454465483,0.0006383578810149324
0.09365583289306574,0.0007880563382915405
0.12656271868096786,-0.00012855846694281812
0.1233211590761735,-0.0017813279416439834
0.08390095334631303,-0.0004344399357591265
-0.024485440355585922,0.001036028608324166
-0.058139611236028794,0.0002678594867040967
-0.08193615630098378,0.00037145726342904643
-0.15331988156983845,0.001290005045794529
-0.10995978200151804,-0.00046700253622271375
0.035674660405178714,-0.0019152506240400463
0.09405372889197977,-0.0006429413155841969
0.09053772019152462,0.00022075021804717428
0.055126146421784795,0.0005766823284365086
0.01364490209557442,0.0005313413486144117
-0.017344523475648493,0.0002714698344668599
-0.03147778654270657,1.2279113499452176e-05
-0.030384978613146197,-0.0001911122724114954
-0.020028117736831056,-0.0002533339815326968
-0.007147466084034865,-0.00024218860746368187
0.003182411152591409,-0.00015041491570833365
0.008568084066476411,-9.566350829677404e-05
0.009104078194461185,-7.991823304195462e-05
0.0064688472841008095,-4.516351047691968e-05
0.002834509836733856,0.0001395342485032428
-2.2719030639740498e-05,0.0003458187901779421
-0.001220331168068194,0.0002096249661087625
-0.0008554040495114998,0.00012165912325105913
0.00023567662276581378,-0.0003099287082047568
0.0009159381048321461,-0.0007850266658712384
0.00025388667757899973,-0.00039119713422474604
-0.0020275465326146744,0.0012145839801464085
-0.005281339087952919,-8.160043284777266e-05
-0.007962965140040903,-0.001345943574084481
-0.008038149901430765,0.00020930506220785593
-0.0037721839586160257,0.00024042279824116597
0.005242541699725258,0.0006851495419587711
0.017137562675695488,0.0008176776332277732
0.0273470104956627,0.0011083437494333085
0.02915711689349212,-0.0017983875452718832
0.015440767203462807,-0.001245883691448384
-0.01867768894035393,-0.002015875672061099
-0.07308249820791891,0.0007600716092408336
-0.14116790882846514,0.0009494992665497644
-0.010822454514453943,0.002057359560894525
0.13177951366737795,0.0008513734856044762
0.09680981206233596,-6.282100548531385e-05
0.0863637085253477,-0.0014636988257597393
0.09349945246077565,-0.000673847784081051
-0.09430365782693508,-0.001292619462407441
-0.28868129459388453,2.4293031987370935e-05
-0.09420612336508867,0.00013958239963041241
0.09407321982128923,0.00012402144650344322
0.08793244360966831,0.0005031978237842334
0.09963815881191769,0.002156535969611365
0.13548236372061154,-7.05241514878752e-05
-0.0074828373101018366,-0.0008252182648001382
-0.14011123421787794,-0.0008866675519382517
-0.07627472742022924,-0.0005515414284930546
-0.027108513499261636,-0.000791437937932335
0.002866595357916494,0.0002178040423427778
0.016308889997789098,0.0004815211585831273
0.020547586894346763,0.0005404665615287707
0.023385194652007866,0.00023288290210826253
0.028950309939112063,4.8590277037987834e-05
0.035108126875017666,-7.19210533059576e-05
0.03336691714595813,-5.434365175316115e-05
0.011457215501132385,-0.00020890322269407935
-0.042109389038987845,-0.00011006735544128021
-0.1330199545049061,-0.0005171012965558429
-0.05765215518712012,-0.00019472077188988028
-0.0027255082385465837,-1.7558704961103724e-05
0.05149435656127426,9.632704091050128e-05
0.12575968777293162,0.0001528746396024195
0.23673633146282763,0.0007832664021670402
-0.00530867336894184,2.4740578194692378e-05
-0.19532802224981213,-0.00027174311235845144
-0.3308866115024302,-0.0001829779128974236
-0.2122206467212491,-0.00021912512229676665
-0.04842174607480699,-0.0007713004881429821
0.33062237619307155,0.00039445235521529793
0.4621606010250334,0.00017302856367629098
0.44748799602779626,-0.0006315055614777837
0.16580515320714034,-0.0006042506176030401
-0.0933724312481319,0.0010621575098410528
-0.787053106739006,0.002133292623852807
-0.6807987792409262,-0.00102170974182298
-0.6342316969356775,0.00016864079700185084
-0.02222742463649705,-0.0006956333194567667
0.40932399129116603,-0.0015872611528551035
1.2697302865193782,-0.0011348612294217156
0.8586466671433024,-0.0013243578291147653
0.5367091666649673,0.0022132629018595204
-0.4545238997175794,0.0038604673123877275
-0.9298683019250602,0.001063838053301583
-1.2802869087068653,-0.005808094379733097
-0.608095774502233,0.002685108513650607
0.09687298937785271,0.0034383648737098763
0.9338061521624877,-0.005842718022232947
0.8351999983238516,-0.0017246030656581591
0.706937482033439,0.002602344775332473
0.19087602534827036,-0.0005019245664799267
-0.5370139454323849,-0.0029656590261070695
-0.9381844933601591,0.0049280287566331295
-0.4716406558730445,0.0020998953158545353
-0.16452239025886356,0.0009103729300376626
0.19324811608973638,-0.0010774981934762898
0.6306455766506754,-0.003053639191870998
0.5659315684705373,-0.0019254219216111156
0.18250068617490733,-0.0010945283012642536
-0.17748395749153073,0.0006793467628346007
-0.39935016416692637,0.0011718007240256048
-0.36972407568848076,0.0010727717452114665
-0.15041883668349498,0.00034454257186472456
0.03692491313706705,0.0007468377420896282
0.2112392514846959,0.0009844058180832334
0.22030097662371112,0.0002856972603189493
0.12390240060090643,-0.0011597407998661532
-0.020979055336537464,-0.0003072067484873032
-0.16898855926351167,-0.0012339141415050085
-0.0890840480426149,-0.002317265541414056
