original,suggested_normal
0.0009724676944837952,4.222987716224058e-07
0.01857845566274049,0.00047136379207147745
-0.1476224071646672,0.0002913503501330364
-0.08516466579029222,-0.0007712536982452939
0.2102616575913087,-0.00230646260998531
0.13169470904307137,-0.0034566385364182507
0.060499748215325735,-0.003697471629813844
-0.029830941026371224,-0.0015090052385791205
-0.16600833397985837,0.0036399417230942046
-0.16603654471312576,0.01210929985205913
-0.032807764113384895,0.022735073932074957
0.046994025629086895,-0.023115447147026656
0.0983712580355167,-0.012207281998814096
0.15013842894359444,-0.0035756598131857034
0.027179449677743224,0.0017975492903380332
-0.054339526817995004,0.003993614423263097
-0.08793416511024738,0.003940637538711876
-0.07507820028740823,0.0026193957594081367
-0.022830930906584543,0.0009349672242096451
0.05769153487555892,-0.0004993762838263951
0.1519214888864224,-0.0011807890723129532
0.04265182877089124,-0.0013496540434634774
-0.08769762641193862,-0.0011690826832606942
-0.05321108307037411,-0.0007821685421147645
-0.06034458390044845,-0.0002944585439459505
-0.10559790931359309,0.00023054351636845306
0.023507772445618674,0.0007778679234194011
0.14415747877990098,0.0012821334798096275
0.0723259778882877,0.0015544505259435949
0.017734583264688762,0.0013599405865210334
-0.018266977098900156,0.0004973985297671436
-0.041365992428308844,-0.001047686977897241
-0.060583652777940505,-0.0029497892121622825
-0.08411442011041297,-0.00446592415032257
0.08359102112691576,-0.0045103227261750044
0.04275962289836558,-0.0019163214017157767
-0.002388734210584927,0.004156002305323969
-0.04498891879361328,0.01380493022628023
0.12326753833396982,0.026163112355276026
-0.08864824840377127,-0.026122017497237998
-0.07168112565462893,-0.013767428147803053
-0.01757631422395708,-0.004128659298427625
0.0794931084905275,0.0019229803760185233
0.02066402877646959,0.004484883440330544
0.0002767706061329249,0.004402688575175903
0.00493225865163657,0.0028566664886675763
0.014323167593872872,0.0009519257196104194
0.0038267817615802247,-0.0005503931017022876
-0.051629995476983326,-0.0013180305633789522
0.026818999752577316,-0.0013804155634107875
0.026079305556424747,-0.0009808963115171246
-0.05581323140532939,-0.0004192208147107677
-0.008183043039536694,6.448327890807055e-05
-0.008239099775108984,0.00034434552769197987
-0.02389592804184175,0.00042545185302617273
-0.018780817908527023,0.00033529102515631327
0.04118632742259735,0.00018252653211100255
-0.019258950718275672,4.401777835282762e-05
0.009202558131159607,-4.066381920825635e-05
0.11696497529194527,-9.062061679184316e-05
0.07597608130049965,-8.183089415071885e-05
0.04504767629775867,-8.821194424538082e-05
-0.020345676188434872,-0.00013643431986718523
-0.15582059936628606,-2.994274964610784e-05
-0.1769902018024433,5.3806125475327034e-05
-0.0735841448635391,0.00013442565782533056
-0.011590312293662256,5.008610294930802e-05
0.05651708813677266,4.271940963688143e-05
0.17651240109646557,-9.114984958656208e-05
0.17728064679684857,4.23268704607461e-05
0.06116646109098991,-3.334064806078966e-05
0.0033045578668983314,6.960053510955465e-05
-0.03981006263266736,9.31641891207165e-05
-0.11558192930547487,2.3032283646264638e-05
-0.2596454288663828,-0.0003513262078579343
-0.08481139127354566,-4.41037616655366e-05
0.021525964066641704,-2.1095154949177692e-05
0.09093440518958384,6.607988308582953e-05
0.16144874512267846,0.00025315115264486687
0.2643690526825817,0.000323909745380482
0.015652926224931356,-4.816674705486293e-05
-0.18520506817424082,-0.0001072196890216642
-0.1495989242436254,-0.00018481433457238913
-0.09138713482085403,-0.0003006565857521511
-0.02019172397946433,-1.4261336890162856e-05
0.0607888607884663,0.00023397649540219227
0.15254140360886748,0.0004052945123390158
0.055864718876154,0.000159987055082478
-0.032338469368759976,-0.0004561199656327984
-0.12041108176874363,-0.0018738807699905885
-0.020962245736662978,-8.181306192214905e-05
0.05134335325775399,0.0010952566999447785
0.08228348087878479,0.002172729975627569
0.06071688657714359,0.0024391957417960746
-0.018427438692362925,0.00216564668017829
-0.1512026815238366,-0.0020567576942980307
-0.12319899328506549,-0.005886587217084459
-0.1115135939903911,-0.007884567234650223
0.10893227956717848,-0.0007857099455536086
0.1560595237050965,0.0037859687551683023
0.2319405271528251,0.006895545069127794
0.11922987827593702,0.010164277568120982
-0.014404434326478994,0.009870724673157924
-0.20454392065349955,-0.00312966992824821
-0.27556778762183287,-0.01885922974490941
-0.23025051392459298,-0.00851551418186537
-0.04923554005503087,-0.003013344075173829
0.09775764851226264,-0.02280099700816677
0.23250526188966172,0.019209664718848676
0.3485008130082525,0.05529359467347124
0.20003165560744543,-0.0054983158411835665
-0.09310823259555168,-0.018425913548191345
0.17619555948803908,-0.014330443712326488
-0.06338730416884605,-0.051950848332315704
-0.4245685345716712,-0.00829304572641421
-0.4337079440350997,0.16839563334951582
-0.3241348072793785,-0.1321455120816165
-0.258024326778523,0.02086204899215389
-0.17631854018109794,0.0641062679377113
0.7338378385002055,-0.03160828368804131
0.9735883007902593,-0.17293484867825198
0.8922569669626164,0.11772193509811049
0.2916428892380802,0.04723449599229681
-0.3202905335078983,-0.03175615951865818
-1.2407474212988294,0.025419254824317748
-1.2792681433928106,0.05370187562411141
-0.6964852300665241,0.033738497565189915
-0.1998241510830712,-0.07942590846975252
0.800910146556726,-0.054973105443282363
1.300172261593126,-0.05877102906586076
1.404344048911413,-0.04511078428074842
0.6799658706125741,0.05072688286601898
-0.23423573483758545,0.10373331565964755
-1.155380247994875,0.09987935929161418
-1.4547248267631998,0.05602711608399673
-1.1701509535844996,-0.04919145600807637
-0.3714442860218167,-0.13467071054099278
0.40529753586284517,-0.12014649029143913
1.667269192306123,-0.066148006381675
1.4555135009381193,0.05454608260471411
0.4608537121299729,0.14445400636506647
-0.4027224243237942,0.12835461557302894
-0.5610914940439545,0.0468166469844978
-1.0995617913149383,-0.042460238356660435
-0.6734634910327095,-0.13767993075852525
-0.04231691424368885,-0.08669713527442607
0.35428017831120084,-0.03500589885547782
0.3795655805344187,0.009921870606001165
0.3562864583120991,0.04835927888306885
0.21741436536143618,0.06677707851943336
0.06779672014367703,0.08642075505245388
-0.034469447615406656,0.1584206623258635
-0.0767048742943617,-0.18138459096472673
-0.27639679204422446,-0.13157989540234752
-0.2610175126733197,-0.05806976537991724
-0.051469414619990876,-0.024295966651915822
0.1455620360384092,0.008092504852645992
0.13586199133673865,0.3078793482044282
0.13024763628863015,0.04356829446022364
0.13681245613217838,-0.1455077364444393
-0.043015384211079595,-0.09028001757534601
-0.21350272325476652,-0.08284388733890978
-0.18069876993416506,-0.06742286733645128
