original,suggested_normal
0.0017462031816744094,0.00025265115512814146
0.05155685546137188,-0.012077574668586322
0.031713385291897066,-0.027047013850779723
-0.1097882944581592,-0.012943310297633672
-0.19314277218780432,0.00042500755874961215
0.0006424754668808182,0.01759809577622963
-0.07239905838511804,0.011108888938260442
-0.13149179438365718,0.01588946410651978
-0.09152552618235679,-0.000869502761602712
0.5131451653559064,-0.010835027335549013
0.30831529882697645,-0.019731641513705444
0.07015281243399556,-0.0009498137005755837
-0.0694892483054702,0.009597812783709365
-0.20378019308433323,0.010992731264282556
-0.42452888747784934,0.005114865002156351
-0.19839221108243776,-0.0040616048225219255
0.04627684576348585,-0.01162799746542767
0.3190942840742436,-0.013201213088295416
0.2570914848091563,-0.006548725551546156
0.11095969024646128,0.006915017645394252
-0.0654390564147732,0.021308729304303074
-0.21986540128798862,0.026817777570197283
-0.3030238584455242,0.012022943881861297
-0.07098734555381796,-0.03221389968377183
0.10792219283459686,-0.011848357441824511
0.24235019143476683,-0.016458754960532247
0.30786754801220195,-0.029399233375267144
0.04395342664567762,0.004312319858986836
-0.037671717066108744,0.042928180190299786
-0.03357093802692731,0.03754203101173942
-0.22292317567154,-0.008742810698147207
-0.24344539884875738,-0.010096273907768256
-0.07672736989653424,-0.02061666885466924
-0.04825478490143876,-0.0030918493435302635
-0.04315943001149893,-0.015215625588115168
0.06582003832926274,0.021905849882122522
0.18525689355024824,0.005608203137015413
0.37179403039261893,0.006821467038669433
0.21545108736264865,-0.021564706398716896
0.041394786373854124,-0.023510872328995423
-0.06914107141622876,-0.0065915583719985986
-0.2443428285729124,0.048441159896894986
-0.3841873187362274,0.021734292401864336
-0.3317593583049483,0.006462567089996656
-0.06303315693129471,-0.011449378214972297
0.10144589349019048,-0.019578552130914355
0.2671511662818364,-0.037035253233538123
0.32886112233647985,-0.01245273629619759
0.33950870946710626,0.017648798354722477
0.09523367677904158,0.02475559007028137
-0.058708246629400294,0.017387354236275934
-0.2040996460257842,0.0049426726297243
-0.41736314648999223,-0.005431071455360037
-0.3410287401463303,-0.010271462726634192
-0.16994397920902207,-0.009554877239235102
0.14261243864471385,-0.00539354558870316
0.26166119051804443,-0.0004747486536517836
0.4398435508334069,0.0031340188167272615
0.29221853121642366,0.004529715455493743
0.18732798089373384,0.003908138714641748
-0.14120648162713967,0.0021262710748039637
-0.36671695905374063,0.00017723992044081757
-0.5363257549379278,-0.0012062750541309976
-0.24640315183959954,-0.0017242346557819956
-0.037357753589489485,-0.0014726121520611025
0.18930781645268044,-0.000781011303374151
0.33784281284510936,-2.3043887976998738e-05
0.4816371544704527,0.0005259090357421617
0.23708294166059268,0.0007503713058839692
-0.04236574168421005,0.0006814711831216117
-0.2501222533179613,0.0004380361456428408
-0.294917192212586,0.00015726104667309075
-0.06560229186131973,-5.7921119164981935e-05
-0.4045740518776012,-0.00016218395320583158
-0.09826198171769127,-0.00016331831146515545
0.11297956174403465,-0.00010041346309550525
