original,suggested_normal
8.310271706594259e-11,6.963480598245379e-06
9.327914308474133e-11,-0.010541864599239049
9.582070944227667e-11,-0.004724083902687913
8.504337611217388e-11,-0.0005739683589605524
5.852770978929688e-11,0.001703996710619116
2.0206104230163445e-11,0.002359552462232869
-1.7888378709366244e-11,0.0019286573188188655
-3.685024532908561e-11,0.0010156130578422155
-1.6229574058655925e-11,0.00010797885021026008
5.678631934448311e-11,-0.0004933215972289876
1.766256651245744e-10,-0.0007135838218932198
3.114072036319811e-10,-0.0006240970464965297
4.0338101544060776e-10,-0.00036756610985302983
3.8237377618928633e-10,-8.641565125702696e-05
1.9316053744632678e-10,0.00012181563757254982
-1.6864289813756257e-10,0.00021842980236816902
-6.249098156754523e-10,0.0002139645571492884
-1.00561298503868e-09,0.00014675254079249463
-1.07927531229537e-09,6.070264851870435e-05
-6.313786207520113e-10,-1.0478734636927026e-05
4.200743488093669e-10,-5.0075001951040035e-05
1.907230926540896e-09,-5.7345668992596015e-05
3.350088766081008e-09,-4.1896842392580035e-05
4.011868517834025e-09,-1.688924503110199e-05
3.113070967249339e-09,6.369644728016174e-06
1.9083270922109006e-10,2.1270369714127997e-05
-4.489180980150173e-09,2.6236907038037463e-05
-9.640840270419817e-09,2.336946957538769e-05
-1.2999070051880032e-08,1.6439444656540724e-05
-1.18679105968142e-08,9.099629156983526e-06
-4.199037512670667e-09,3.7888180275305072e-06
1.0022878548439302e-08,1.4173470045705426e-06
2.7592603967453067e-08,1.6448316269162839e-06
4.1794625910318975e-08,3.445951525217373e-06
4.367520621212823e-08,5.681953019522912e-06
2.5155813539752234e-08,7.497412238340624e-06
-1.6477630006891773e-08,8.482583369792463e-06
-7.412350614045252e-08,8.63676490535131e-06
-1.2866697472072518e-07,8.217319602494683e-06
-1.5142727366059923e-07,7.563757015885344e-06
-1.1273977054264463e-07,6.961379399061338e-06
3.995827537833413e-09,6.572967125366539e-06
1.8655159548748096e-07,6.435066322255767e-06
3.831647462629501e-07,6.496059361108597e-06
5.051000289854254e-07,6.6678847370491865e-06
4.489201352977064e-07,6.868749330518665e-06
1.389279852672158e-07,7.045106966439578e-06
-4.194270653439094e-07,7.1724824823771365e-06
-1.0951348618809478e-06,7.2429011916627215e-06
-1.6233092951038769e-06,7.250154005668204e-06
-1.6580233142780129e-06,7.1828964370740035e-06
-8.957494922942994e-07,7.03070687104001e-06
7.504459963135187e-07,6.801387888479757e-06
2.982343139580944e-06,6.541015830941487e-06
5.039981190080585e-06,6.2341436091727865e-06
5.808172718461563e-06,6.228894733093503e-06
4.159903994468012e-06,6.53583135220161e-06
-4.951161842372662e-07,7.198453028396796e-06
-7.60801968360742e-06,8.11252249351239e-06
